date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:21:07	36849/36849	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:21:07%20GMT	https://www.adhamdannaway.com/contact	./adham-clone/www.adhamdannaway.com/contact.html	(from https://www.adhamdannaway.com/)
14:21:07	58395/58395	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4d-e41b%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-designer-coder.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-designer-coder.jpg	(from https://www.adhamdannaway.com/)
14:21:09	47577/47577	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:21:09%20GMT	https://www.adhamdannaway.com/portfolio/figma-design-system	./adham-clone/www.adhamdannaway.com/portfolio/figma-design-system.html	(from https://www.adhamdannaway.com/)
14:21:09	11638/11638	---M--	200	added ('OK')	image/webp	etag:%22682db5bb-2d76%22	https://www.adhamdannaway.com/wp-content/uploads/2025/05/feature-figma-design-system.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2025/05/feature-figma-design-system.webp	(from https://www.adhamdannaway.com/)
14:21:11	16596/16596	---M--	200	added ('OK')	image/webp	etag:%22682eab2d-40d4%22	https://www.adhamdannaway.com/wp-content/uploads/2022/12/feature-ui-design-book.webp	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2022/12/feature-ui-design-book.webp	(from https://www.adhamdannaway.com/)
14:21:11	46845/46845	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:21:11%20GMT	https://www.adhamdannaway.com/portfolio/ui-design-book	./adham-clone/www.adhamdannaway.com/portfolio/ui-design-book.html	(from https://www.adhamdannaway.com/)
14:21:13	36325/36325	---M--	200	added ('OK')	image/jpeg	etag:%2263905b89-8de5%22	https://www.adhamdannaway.com/wp-content/uploads/2020/08/feature-william-hill-design-system.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2020/08/feature-william-hill-design-system.jpg	(from https://www.adhamdannaway.com/)
14:21:13	51638/51638	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:21:13%20GMT	https://www.adhamdannaway.com/portfolio/creating-a-lean-design-system	./adham-clone/www.adhamdannaway.com/portfolio/creating-a-lean-design-system.html	(from https://www.adhamdannaway.com/)
14:21:15	5015/5015	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0f6f5f-1397%22	https://www.adhamdannaway.com/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	./adham-clone/www.adhamdannaway.com/wp-includes/js/dist/hooks.min394d.js	(from https://www.adhamdannaway.com/)
14:21:18	5697/5697	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0f6f5f-1641%22	https://www.adhamdannaway.com/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	./adham-clone/www.adhamdannaway.com/wp-includes/js/dist/i18n.mineca5.js	(from https://www.adhamdannaway.com/)
14:21:19	12359/12359	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a06cccc-3047%22	https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/swv.min.js?ver=6.1.6	./adham-clone/www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/swv.minc098.js	(from https://www.adhamdannaway.com/)
14:21:20	13281/13281	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a06cccc-33e1%22	https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/contact-form-7.min.js?ver=6.1.6	./adham-clone/www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/contact-form-7.minc098.js	(from https://www.adhamdannaway.com/)
14:21:21	34809/34809	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jun%202026%2013:21:21%20GMT	https://www.adhamdannaway.com/js/jquery-1.7.2.min.js	./adham-clone/www.adhamdannaway.com/js/jquery-1.7.2.min.js	(from https://www.adhamdannaway.com/)
14:21:23	10662/10662	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263905b4d-29a6%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/js/clipboard.js-master/dist/clipboard.min.js	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/js/clipboard.js-master/dist/clipboard.min.js	(from https://www.adhamdannaway.com/)
14:21:24	48283/48283	---MCZ	200	added ('OK')	application/javascript	etag:W/%22672d8157-bc9b%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/js/script.js	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/js/script.js	(from https://www.adhamdannaway.com/)
14:21:24	1702/1702	---M--	200	added ('OK')	image/png	etag:%2263905b4e-6a6%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-mobile.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-mobile.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:25	12617/12617	---M--	200	added ('OK')	image/png	etag:%2263905b4e-3149%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:29	20707/20707	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250e3-5ef397523ad40%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.eot	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.eot	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:31	20707/20707	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2250e3-5ef397523ad40%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.eot?	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfontd41d.eot	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:31	24180/24180	---M--	200	added ('OK')	font/woff	etag:%2263905b4d-5e74%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.woff	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.woff	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:33	43280/43280	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263905b4d-a910%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.ttf	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.ttf	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:34	20340/20340	---M--	200	added ('OK')	font/woff2	etag:%2263905b4d-4f74%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-semibold-webfont.woff2	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-semibold-webfont.woff2	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:34	59034/59034	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263905b4d-e69a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.svg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-bold-webfont.svg	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:36	26908/26908	---M--	200	added ('OK')	font/woff	etag:%2263905b4d-691c%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-semibold-webfont.woff	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-semibold-webfont.woff	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:38	20401/20401	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224fb1-5ef397523ad40%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.eot	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.eot	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:41	20401/20401	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224fb1-5ef397523ad40%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.eot?	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfontd41d.eot	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:41	23732/23732	---M--	200	added ('OK')	font/woff	etag:%2263905b4d-5cb4%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.woff	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.woff	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:43	43264/43264	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263905b4d-a900%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.ttf	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.ttf	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:45	60399/60399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263905b4d-ebef%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.svg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/fonts/proximanova-light-webfont.svg	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:46	13719/13719	---M--	200	added ('OK')	image/png	etag:%2263905b4e-3597%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-favicons.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-favicons.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:46	2946/2946	---M--	200	added ('OK')	image/png	etag:%2263905b4e-b82%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/loader.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/loader.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:48	192667/192667	---M--	200	added ('OK')	image/png	etag:%2263905b4e-2f09b%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-home.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-home.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:48	963/963	---M--	200	added ('OK')	image/png	etag:%2263905b4e-3c3%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/axis.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/axis.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:49	5114/5114	---M--	200	added ('OK')	image/png	etag:%2263905b4e-13fa%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/loader@2x.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/loader@2x.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:50	3390/3390	---M--	200	added ('OK')	image/png	etag:%2263905b4e-d3e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-mobile@2x.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite-mobile@2x.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:51	30224/30224	---M--	200	added ('OK')	image/png	etag:%2263905b4d-7610%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite@2x.png	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/sprite@2x.png	(from https://www.adhamdannaway.com/wp-content/uploads/siteground-optimizer-assets/siteground-optimizer-combined-css-53d44b73f71bfadc5ddac5c92ff53f43.css)
14:21:54	2544/2544	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:21:54%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Flearn-ui-design	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed3e69.json	(from https://www.adhamdannaway.com/learn-ui-design)
14:21:54	42325/42325	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:21:54%20GMT	https://www.adhamdannaway.com/about	./adham-clone/www.adhamdannaway.com/about	(from https://www.adhamdannaway.com/)
14:21:56	2753/2753	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2013:21:56%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Flearn-ui-design&format=xml	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed5d52	(from https://www.adhamdannaway.com/learn-ui-design)
14:21:57	11285/11285	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:21:57%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/pages/1552	./adham-clone/www.adhamdannaway.com/wp-json/wp/v2/pages/1552.json	(from https://www.adhamdannaway.com/learn-ui-design)
14:21:57	49984/49984	---M--	200	added ('OK')	image/webp	etag:%226753dead-c340%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/ui-design-book-practical-ui.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/ui-design-book-practical-ui.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:21:58	16596/16596	---M--	200	added ('OK')	image/webp	etag:%22682eabba-40d4%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-ui-design-book.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-ui-design-book.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:22:00%20GMT	https://www.adhamdannaway.com/?p=1552	./adham-clone/www.adhamdannaway.com/index348c.html	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:01	99509/99509	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:01%20GMT	https://www.adhamdannaway.com/blog/ui-design/ui-design-tips	./adham-clone/www.adhamdannaway.com/blog/ui-design/ui-design-tips.html	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:01	41998/41998	---M--	200	added ('OK')	image/webp	etag:%22682eabbc-a40e%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-ui-design-tips.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-ui-design-tips.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:02	11530/11530	---M--	200	added ('OK')	image/webp	etag:%22682eabbb-2d0a%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-figma-design-system.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-figma-design-system.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:03	13430/13430	---M--	200	added ('OK')	image/webp	etag:%22682eabba-3476%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-blog.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-blog.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:05	24/24	---M--	301	error ('Moved%20Permanently')	text/plain	date:Mon,%2029%20Jun%202026%2013:22:05%20GMT	https://www.adhamdannaway.com/newsletter	./adham-clone/www.adhamdannaway.com/newsletter	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:05	4636/4636	---M--	200	added ('OK')	image/webp	etag:%22682eabbb-121c%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-newsletter.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-newsletter.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:07	21892/21892	---M--	200	added ('OK')	image/webp	etag:%22682eabba-5584%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-resources.webp	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/learn/thumb-design-resources.webp	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:08	42085/42085	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:07%20GMT	https://www.adhamdannaway.com/design-resources	./adham-clone/www.adhamdannaway.com/design-resources.html	(from https://www.adhamdannaway.com/learn-ui-design)
14:22:10	2515/2515	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:22:09%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embed8baf.json	(from https://www.adhamdannaway.com/portfolio)
14:22:12	2718/2718	---MCZ	200	added ('OK')	text/xml	date:Mon,%2029%20Jun%202026%2013:22:12%20GMT	https://www.adhamdannaway.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.adhamdannaway.com%2Fportfolio&format=xml	./adham-clone/www.adhamdannaway.com/wp-json/oembed/1.0/embedc588	(from https://www.adhamdannaway.com/portfolio)
14:22:13	10847/10847	---MCZ	200	added ('OK')	application/json	date:Mon,%2029%20Jun%202026%2013:22:13%20GMT	https://www.adhamdannaway.com/wp-json/wp/v2/pages/7	./adham-clone/www.adhamdannaway.com/wp-json/wp/v2/pages/7.json	(from https://www.adhamdannaway.com/portfolio)
14:22:13	169424/169424	---M--	200	added ('OK')	image/jpeg	etag:%2263905b4e-295d0%22	https://www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-design-portfolio.jpg	./adham-clone/www.adhamdannaway.com/wp-content/themes/dannaway/images/adham-dannaway-design-portfolio.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:16	49316/49316	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:15%20GMT	https://www.adhamdannaway.com/portfolio/interior-design-news-feed	./adham-clone/www.adhamdannaway.com/portfolio/interior-design-news-feed.html	(from https://www.adhamdannaway.com/portfolio)
14:22:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2029%20Jun%202026%2013:22:16%20GMT	https://www.adhamdannaway.com/?p=7	./adham-clone/www.adhamdannaway.com/indexc4f7.html	(from https://www.adhamdannaway.com/portfolio)
14:22:16	35502/35502	---M--	200	added ('OK')	image/jpeg	etag:%2263905c7b-8aae%22	https://www.adhamdannaway.com/wp-content/uploads/2019/04/feature-interior-design-news-feed-2.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2019/04/feature-interior-design-news-feed-2.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:18	49036/49036	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:18%20GMT	https://www.adhamdannaway.com/portfolio/qantas-map-search	./adham-clone/www.adhamdannaway.com/portfolio/qantas-map-search.html	(from https://www.adhamdannaway.com/portfolio)
14:22:18	17589/17589	---M--	200	added ('OK')	image/jpeg	etag:%2263905b28-44b5%22	https://www.adhamdannaway.com/wp-content/uploads/2018/07/feature-qantas-map-search.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2018/07/feature-qantas-map-search.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:20	48600/48600	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:20%20GMT	https://www.adhamdannaway.com/portfolio/qantas-homepage	./adham-clone/www.adhamdannaway.com/portfolio/qantas-homepage.html	(from https://www.adhamdannaway.com/portfolio)
14:22:21	87452/87452	---M--	200	added ('OK')	image/jpeg	etag:%2263905b24-1559c%22	https://www.adhamdannaway.com/wp-content/uploads/2016/08/feature-qantas-homepage-1.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2016/08/feature-qantas-homepage-1.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:25	45187/45187	---M--	200	added ('OK')	image/jpeg	etag:%2263905b1d-b083%22	https://www.adhamdannaway.com/wp-content/uploads/2016/07/feature-rethinking-flight-search.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2016/07/feature-rethinking-flight-search.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:25	51992/51992	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:24%20GMT	https://www.adhamdannaway.com/portfolio/rethinking-flight-search	./adham-clone/www.adhamdannaway.com/portfolio/rethinking-flight-search.html	(from https://www.adhamdannaway.com/portfolio)
14:22:27	55392/55392	---M--	200	added ('OK')	image/jpeg	etag:%2263905c6b-d860%22	https://www.adhamdannaway.com/wp-content/uploads/2014/07/feature-monitor.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2014/07/feature-monitor.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:27	48185/48185	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:27%20GMT	https://www.adhamdannaway.com/portfolio/campaign-monitor-4	./adham-clone/www.adhamdannaway.com/portfolio/campaign-monitor-4.html	(from https://www.adhamdannaway.com/portfolio)
14:22:29	35789/35789	---M--	200	added ('OK')	image/jpeg	etag:%2263905c6c-8bcd%22	https://www.adhamdannaway.com/wp-content/uploads/2014/07/feature-subscriber-notifications.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2014/07/feature-subscriber-notifications.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:29	47773/47773	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:29%20GMT	https://www.adhamdannaway.com/portfolio/campaign-monitor	./adham-clone/www.adhamdannaway.com/portfolio/campaign-monitor.html	(from https://www.adhamdannaway.com/portfolio)
14:22:31	48306/48306	---MCZ	200	added ('OK')	text/html	date:Mon,%2029%20Jun%202026%2013:22:31%20GMT	https://www.adhamdannaway.com/portfolio/quest-research	./adham-clone/www.adhamdannaway.com/portfolio/quest-research.html	(from https://www.adhamdannaway.com/portfolio)
14:22:31	28722/28722	---M--	200	added ('OK')	image/jpeg	etag:%2263905c49-7032%22	https://www.adhamdannaway.com/wp-content/uploads/2014/12/feature-quest-research.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2014/12/feature-quest-research.jpg	(from https://www.adhamdannaway.com/portfolio)
14:22:35	57317/57317	---M--	200	added ('OK')	image/jpeg	etag:%2263905c74-dfe5%22	https://www.adhamdannaway.com/wp-content/uploads/2014/07/feature-segments.jpg	./adham-clone/www.adhamdannaway.com/wp-content/uploads/2014/07/feature-segments.jpg	(from https://www.adhamdannaway.com/portfolio)
